time,"[AWD] Датчик давления (bar)","[AWD] Заданная степень сцепления муфты (%)","[AWD] Заданный крутящий момент (N⋅m)","[AWD] Индикатор неисправности ()","[AWD] Кнопка Lock ()","[AWD] Напряжение питания (V)","[AWD] Напряжение сети (V)","[AWD] Обороты двигателя (rpm)","[AWD] Относительное положение педали акселератора (%)","[AWD] Скорость автомобиля (km/h)","[AWD] Скорость заднего левого колеса (km/h)","[AWD] Скорость заднего правого колеса (km/h)","[AWD] Скорость переднего левого колеса (km/h)","[AWD] Скорость переднего правого колеса (km/h)","[AWD] Тепловыделение (℃)","[AWD] Угол поворота руля (°)","[ECM] Обороты двигателя (ХХ) (rpm)","[ECM] Температура всасываемого воздуха (℃)","[ECM] Температура масла в CVVT (℃)","[ECM] Температура охлаждающей жидкости (℃)","[TCM] Заданная передача ()","[TCM] Обороты двигателя (rpm)","[TCM] Относительное положение педали акселератора (%)","[TCM] Педаль тормоза ()","[TCM] Проскальзывание гидротрансформатора (rpm)","[TCM] Селектор D ()","[TCM] Селектор M ()","[TCM] Селектор N ()","[TCM] Селектор P ()","[TCM] Селектор R ()","[TCM] Скорость автомобиля (km/h)","[TCM] Скорость выходного вала (rpm)","[TCM] Скорость турбины гидротрансформатора (rpm)","[TCM] Текущая передача ()","[TCM] Температура АКПП (℃)","[TCM] Управление блокировкой гидротрансформатора ()","[TCM] Reverse ()","Атмосферное давление (абсолютное) (kPa)","Высота (GPS) (m)","Давление во впускном коллекторе (абсолютное) (kPa)","Датчик кислорода 1 (широкополосный) Коррекция соотношения топливовоздушной смеси ()","Датчик кислорода 1 (широкополосный) Ток (мА) (mA)","Датчик кислорода 2 Блок 1 Напряжение (V)","Долговременная коррекция - Блок 1 (%)","Использовано топлива (L)","Использовано топлива (Неделя) (L)","Использовано топлива (общий) (L)","Использовано топлива (Сегодня) (L)","Кратковременная коррекция - Блок 1 (%)","Мгновенный расход топлива (л/100 км) (L/100km)","Мгновенный расход топлива (л/ч) (L/h)","Моментальная мощность двигателя (от расхода топлива) (hp)","Напряжение (ELM327) (V)","Обороты двигателя (rpm)","Обороты двигателя x1000 (rpm)","Положение дроссельной заслонки (%)","Положение педали акселератора D (%)","Пройденный путь (km)","Пройденный путь (Неделя) (km)","Пройденный путь (общий) (km)","Пройденный путь (Сегодня) (km)","Расчетное значение нагрузки на двигатель (%)","Расчетный наддув (bar)","Скорость (GPS) (km/h)","Скорость автомобиля (km/h)","Соотношение топливо/воздух ()","Средний расход топлива (л/100 км) (L/100km)","Средний расход топлива (л/100 км) (Неделя) (L/100km)","Средний расход топлива (л/100 км) (общий) (L/100km)","Средний расход топлива (л/100 км) (Сегодня) (L/100km)","Средний расход топлива (л/100 км) 10 sec (L/100km)","Средняя скорость (km/h)","Средняя скорость (GPS) (km/h)","Стоимость топлива ($)","Стоимость топлива (Неделя) ($)","Стоимость топлива (общий) ($)","Стоимость топлива (Сегодня) ($)","Температура всасываемого воздуха (℃)","Температура катализатора Датчик 1 Блок 1 (℃)","Температура окружающего воздуха (℃)","Температура охлаждающей жидкости (℃)","Угол опережения зажигания (°)","Ускорение (g)",Latitude,Longtitude,
21:36:52.528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.103968456185505,71.43436730352829,
21:36:52.577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.84294078312814,,,,,,,,,,,,,,,,,,,,,,,,,0.2755923628807068,,,,,,,,,0.32596364990951143,,,,,,,,,,,51.10396790898252,71.4343666392628,
21:36:52.631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.5625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.10396790898252,71.4343666392628,
21:36:52.736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,,,,,,,,,,,,,,,,,,,,,,,-0.61,,,,,,,,,,,,,,,,,,,,,51.10396790898252,71.4343666392628,
21:36:52.842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.10396790898252,71.4343666392628,
21:36:52.947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006974801242592997,1.001863,37.093604,0.000697,,,1.1307695195175564,4.423794141891439,,873,0.9,,,,,,,,,,,,,,,,,,,0.0007044549255018927,1.0118816300000002,37.464540039999996,0.00070397,,,,,,,51.10396790898252,71.4343666392628,
21:36:53.052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,51.10396790898252,71.4343666392628,
21:36:53.162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9.854288,432.031523,0,,,,0,,,,,,,0,,,,,,,,,,,,51.10396790898252,71.4343666392628,
21:36:53.262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4,,51.10396790898252,71.4343666392628,
21:36:53.365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,51.10396790898252,71.4343666392628,
21:36:53.585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.82723727449775,,,,,,,,,,,,,,,,,,,,,,,,,0.4169378846883774,,,,,,,,,0.33775176309911076,,,,,,,,,,,51.10396811889643,71.4343658336136,
21:36:53.593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.117647058823529,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.10396811889643,71.4343658336136,
21:36:53.697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.10396811889643,71.4343658336136,
21:36:54.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.10396811889643,71.4343658336136,
21:36:54.144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.35392525,-0.1015625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.10396811889643,71.4343658336136,
21:36:54.257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.9,,,,,51.10396811889643,71.4343658336136,
21:36:54.401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.63156736,,,,,,,,,,,,,,,,,,51.10396811889643,71.4343658336136,
21:36:54.568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,,,51.10396811889643,71.4343658336136,
21:36:54.593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.5809198981151,,,,,,,,,,,,,,,,,,,,,,,,,0.8738486230373376,,,,,,,,,0.3992247332818365,,,,,,,,,,,51.103969347290764,71.43436511866874,
21:36:54.669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.509803921568627,,,,,,,,,,,,,,,,,,,,,,,,,,,51.103969347290764,71.43436511866874,
21:36:54.910,,,,,,,,,,,,,,,,,870,40.5,47.25,56.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.103969347290764,71.43436511866874,
21:36:55.116,,,,,,,,,,,,,,,,,,,,,0,877,0,0,44.75,0,0,0,1,0,0,0,832.25,0,50,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.103969347290764,71.43436511866874,
21:36:55.340,1.75,0,0,0,0,14.200000000000001,14.100000000000001,870,0,0,0,0,0,0,0,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.103969347290764,71.43436511866874,
21:36:55.570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.103969347290764,71.43436511866874,
21:36:55.600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.4818228138611,,,,,,,,,,,,,,,,,,,,,,,,,0.27127647399902344,,,,,,,,,0.38607055127706685,,,,,,,,,,,51.10396947723446,71.43436428778223,
21:36:55.720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.68627450980392,,,,,,,,,,,,,,,,,,,,,,51.10396947723446,71.43436428778223,
21:36:55.910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,,,51.10396947723446,71.43436428778223,
21:36:56.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.10396947723446,71.43436428778223,
21:36:56.109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.5625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.10396947723446,71.43436428778223,
21:36:56.232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,,,,,,,,,,,,,,,,,,,,,,,-0.61,,,,,,,,,,,,,,,,,,,,,51.10396947723446,71.43436428778223,
21:36:56.310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001760463200981703,1.002926,37.094666999999994,0.00176,,,1.138147270952142,4.452657365575232,,870,0.9,,,,,,,,,,,,,10.177559251363466,8.586101945158292,,,,,0.00177806783299152,1.0129552600000002,37.46561366999999,0.0017776,,,,,,,51.10396947723446,71.43436428778223,
21:36:56.377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9.854288,432.031523,0,,,,0,,,,,,,0,,,,,,,,,,,,51.10396947723446,71.43436428778223,
21:36:56.423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4,,51.10396947723446,71.43436428778223,
21:36:56.494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,51.10396947723446,71.43436428778223,
21:36:56.592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.36523264460266,,,,,,,,,,,,,,,,,,,,,,,,,0.06428186148405075,,,,,,,,,0.3565057385774586,,,,,,,,,,,51.10396974313103,71.43436334901858,
21:36:56.611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.117647058823529,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.10396974313103,71.43436334901858,
21:36:56.769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.10396974313103,71.43436334901858,
21:36:56.937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.10396974313103,71.43436334901858,
21:36:56.995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.48305005,-0.0703125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.10396974313103,71.43436334901858,
21:36:57.109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.2,,,,,51.10396974313103,71.43436334901858,
21:36:57.169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.63156736,,,,,,,,,,,,,,,,,,51.10396974313103,71.43436334901858,
21:36:57.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,,,51.10396974313103,71.43436334901858,
21:36:57.373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.901960784313726,,,,,,,,,,,,,,,,,,,,,,,,,,,51.10396974313103,71.43436334901858,
21:36:57.570,,,,,,,,,,,,,,,,,870,40.5,48,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.10396974313103,71.43436334901858,
21:36:57.596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.2204682510346,,,,,,,,,,,,,,,,,,,,,,,,,0.16363946646451952,,,,,,,,,0.34007708694733635,,,,,,,,,,,51.103969482026685,71.43436259793403,
21:36:57.836,,,,,,,,,,,,,,,,,,,,,0,869,0,0,41.75,0,0,0,1,0,0,0,827.25,0,50,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.103969482026685,71.43436259793403,
21:36:58.068,1.75,0,0,0,0,14.100000000000001,14.100000000000001,876,0,0,0,0,0,0,0,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.103969482026685,71.43436259793403,
21:36:58.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.103969482026685,71.43436259793403,
21:36:58.394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.90196078431372,,,,,,,,,,,,,,,,,,,,,,51.103969482026685,71.43436259793403,
21:36:58.464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.90625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.103969482026685,71.43436259793403,
21:36:58.592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.5625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.103969482026685,71.43436259793403,
21:36:58.595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.1678642863408,,,,,,,,,,,,,,,,,,,,,,,,,0.12047364413738251,,,,,,,,,0.3229219124615293,,,,,,,,,,,51.10396956793489,71.4343624342142,
21:36:58.670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,,,,,,,,,,,,,,,,,,,,,,,-0.61,,,,,,,,,,,,,,,,,,,,,51.10396956793489,71.4343624342142,
21:36:58.732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002522630065832476,1.003688,37.095428999999996,0.002522,,,1.1331862342493255,4.433248808194775,,874,0.9,,,,,,,,,,,,,10.185291925707874,8.586278321177039,,,,,0.0025478563664908006,1.0137248800000003,37.46638328999999,0.0025472199999999998,,,,,,,51.10396956793489,71.4343624342142,
21:36:58.869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9.854288,432.031523,0,,,,0,,,,,,,0,,,,,,,,,,,,51.10396956793489,71.4343624342142,
21:36:59.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3,,51.10396956793489,71.4343624342142,
21:36:59.136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,51.10396956793489,71.4343624342142,
21:36:59.208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.72549019607843,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.10396956793489,71.4343624342142,
21:36:59.344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.10396956793489,71.4343624342142,
21:36:59.526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.10396956793489,71.4343624342142,
21:36:59.602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.1368592334911,,,,,,,,,,,,,,,,,,,,,,,,,0.2911678165197373,,,,,,,,,0.320604993334654,,,,,,,,,,,51.10396963687525,71.43436229046357,
