time,"[AWD] Датчик давления (bar)","[AWD] Заданная степень сцепления муфты (%)","[AWD] Заданный крутящий момент (N⋅m)","[AWD] Индикатор неисправности ()","[AWD] Кнопка Lock ()","[AWD] Напряжение питания (V)","[AWD] Напряжение сети (V)","[AWD] Обороты двигателя (rpm)","[AWD] Относительное положение педали акселератора (%)","[AWD] Скорость автомобиля (km/h)","[AWD] Скорость заднего левого колеса (km/h)","[AWD] Скорость заднего правого колеса (km/h)","[AWD] Скорость переднего левого колеса (km/h)","[AWD] Скорость переднего правого колеса (km/h)","[AWD] Тепловыделение (℃)","[AWD] Угол поворота руля (°)","[ECM] Время впрыска Цилиндр # 1 (ms)","[ECM] Время впрыска Цилиндр # 2 (ms)","[ECM] Время впрыска Цилиндр # 3 (ms)","[ECM] Время впрыска Цилиндр # 4 (ms)","[ECM] Датчик кислорода 1 Блок 1 (V)","[ECM] Датчик кислорода 2 Блок 1 (V)","[ECM] Обороты двигателя (ХХ) (rpm)","[ECM] Скорость автомобиля (km/h)","[ECM] Температура всасываемого воздуха (℃)","[ECM] Температура масла в CVVT (℃)","[ECM] Температура охлаждающей жидкости (℃)","[TCM] Заданная передача ()","[TCM] Обороты двигателя (rpm)","[TCM] Относительное положение педали акселератора (%)","[TCM] Педаль тормоза ()","[TCM] Проскальзывание гидротрансформатора (rpm)","[TCM] Селектор D ()","[TCM] Селектор M ()","[TCM] Селектор N ()","[TCM] Селектор P ()","[TCM] Селектор R ()","[TCM] Скорость автомобиля (km/h)","[TCM] Скорость выходного вала (rpm)","[TCM] Скорость турбины гидротрансформатора (rpm)","[TCM] Текущая передача ()","[TCM] Температура АКПП (℃)","[TCM] Управление блокировкой гидротрансформатора ()","[TCM] Reverse ()","Атмосферное давление (абсолютное) (kPa)","Давление во впускном коллекторе (абсолютное) (kPa)","Датчик кислорода 2 Блок 1 Напряжение (V)","Долговременная коррекция - Блок 1 (%)","Использовано топлива (L)","Использовано топлива (Неделя) (L)","Использовано топлива (общий) (L)","Использовано топлива (Сегодня) (L)","Кратковременная коррекция - Блок 1 (%)","Мгновенный расход топлива (л/100 км) (L/100km)","Мгновенный расход топлива (л/ч) (L/h)","Моментальная мощность двигателя (от расхода топлива) (hp)","Напряжение (ELM327) (V)","Обороты двигателя (rpm)","Обороты двигателя x1000 (rpm)","Положение дроссельной заслонки (%)","Положение педали акселератора D (%)","Пройденный путь (km)","Пройденный путь (Неделя) (km)","Пройденный путь (общий) (km)","Пройденный путь (Сегодня) (km)","Расчетное значение нагрузки на двигатель (%)","Расчетный наддув (bar)","Скорость автомобиля (km/h)","Соотношение топливо/воздух ()","Средний расход топлива (л/100 км) (L/100km)","Средний расход топлива (л/100 км) (Неделя) (L/100km)","Средний расход топлива (л/100 км) (общий) (L/100km)","Средний расход топлива (л/100 км) (Сегодня) (L/100km)","Средний расход топлива (л/100 км) 10 sec (L/100km)","Средняя скорость (km/h)","Стоимость топлива ($)","Стоимость топлива (Неделя) ($)","Стоимость топлива (общий) ($)","Стоимость топлива (Сегодня) ($)","Температура всасываемого воздуха (℃)","Температура катализатора Датчик 1 Блок 1 (℃)","Температура окружающего воздуха (℃)","Температура охлаждающей жидкости (℃)","Угол опережения зажигания (°)","Ускорение (g)",
10:22:48.280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,,,
10:22:48.367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,-2.34375,,,,,4.6875,,1.2402823405673444,4.852229970643484,,822,0.8,,,,,,,36.470588235294116,-0.67325,0,,,,,,,,,,,,,,,,,,
10:22:48.456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,,0.42,,,,,,,,,,,,,14.117647058823529,,,,,,,,,,,,,,,,,,,,23,,,,-3.5,,
10:22:48.546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.901960784313726,,,,,,,,14.63156736,,,,,,,,,,,,540.9,13,,,,
10:22:48.618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:22:48.735,,,,,,,,,,,,,,,,,,,,,,,800,,23.25,51.75,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:22:48.805,,,,,,,,,,,,,,,,,2.4576000000000002,2.4576000000000002,2.4576000000000002,2.4576000000000002,-0.2,0.43041,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:22:48.947,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,815,0,0,88.5,0,0,0,1,0,0,0,726.5,0,28,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:22:49.152,1.75,0,0,0,0,14.3,14.3,817,0,0,0,0,0,0,0,-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:22:49.322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,,-2.34375,0.00029239545169678505,13.638001000000001,13.638001000000001,0.000292,4.6875,,1.0981553429372923,4.29620102869898,,813,0.8,,,0,166.851481,166.851481,0,36.07843137254902,-0.61,0,,,,,,,0,0.0002953194062137529,13.77438101,13.77438101,0.00029492,,,,,,,
10:22:49.444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,,0.425,,,,,,,,,,,,,14.117647058823529,,,,,,,,,,,,,,,,,,,,23,,,,-3.5,,
10:22:49.563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.509803921568627,,,,,,,,14.63156736,,,,,,,,,,,,538.7,13,,,,
10:22:49.669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:22:49.776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,,,,
10:22:49.835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:22:50.016,,,,,,,,,,,,,,,,,,,,,,,800,,23.25,51.75,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:22:50.119,,,,,,,,,,,,,,,,,2.4576000000000002,2.4576000000000002,2.4576000000000002,2.4576000000000002,-0.2,0.42519999999999997,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:22:50.269,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,823,0,0,90.5,0,0,0,1,0,0,0,732.5,0,29,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:22:50.475,1.75,0,0,0,0,14.3,14.3,814,0,0,0,0,0,0,0,-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:22:50.628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,,,
10:22:50.731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,,-2.34375,0.0007214140991647433,13.638430000000001,13.638430000000001,0.000721,5.46875,,1.0941031091995168,4.28034788837168,,810,0.8,,,0,166.851481,166.851481,0,35.68627450980392,-0.61,0,,,8.173993972519789,8.173993972519789,,,0,0.0007286282401563908,13.774814300000001,13.774814300000001,0.00072821,,,,,,,
10:22:50.850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,,0.425,,,,,,,,,,,,,14.117647058823529,,,,,,,,,,,,,,,,,,,,23,,,,-3,,
10:22:50.958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.509803921568627,,,,,,,,14.63156736,,,,,,,,,,,,535.8,13,,,,
10:22:51.019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:22:51.145,,,,,,,,,,,,,,,,,,,,,,,800,,23.25,51.75,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:22:51.245,,,,,,,,,,,,,,,,,2.4576000000000002,2.4576000000000002,2.4576000000000002,2.4576000000000002,-0.2,0.43041,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:22:51.408,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,819,0,0,89.75,0,0,0,1,0,0,0,729.25,0,29,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:22:51.571,1.75,0,0,0,0,14.3,14.3,814,0,0,0,0,0,0,0,-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:22:51.691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,,-2.34375,0.0010121042434844338,13.638721,13.638721,0.001012,5.46875,,1.096804598358034,4.29091664858988,,812,0.8,,,0,166.851481,166.851481,0,35.68627450980392,-0.61,0,,,8.174168379122747,8.174168379122747,,,0,0.0010222252859192781,13.77510821,13.77510821,0.00102212,,,,,,,
10:22:51.767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,,0.425,,,,,,,,,,,,,14.117647058823529,,,,,,,,,,,,,,,,,,,,23,,,,-2.5,,
10:22:51.830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.509803921568627,,,,,,,,14.63156736,,,,,,,,,,,,533.8,13,,,,
10:22:51.906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:22:52.044,,,,,,,,,,,,,,,,,,,,,,,800,,23.25,51.75,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:22:52.145,,,,,,,,,,,,,,,,,2.4576000000000002,2.4576000000000002,2.4576000000000002,2.4576000000000002,-0.2,0.43041,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:22:52.295,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,817,0,0,89.75,0,0,0,1,0,0,0,727.25,0,29,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:22:52.454,1.75,0,0,0,0,14.4,14.4,814,0,0,0,0,0,0,0,-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:22:52.564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,,,
10:22:52.636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,,-3.125,0.001300558300241797,13.639009000000001,13.639009000000001,0.0013,5.46875,,1.0954538537787755,4.28563226848078,,811,0.8,,,0,166.851481,166.851481,0,35.294117647058826,-0.61,0,,,8.174340987719491,8.174340987719491,,,0,0.001313563883244215,13.77539909,13.77539909,0.001313,,,,,,0,
10:22:52.727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,,0.425,,,,,,,,,,,,,13.72549019607843,,,,,,,,,,,,,,,,,,,,23,,,,-3,,
10:22:52.813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.509803921568627,,,,,,,,14.63156736,,,,,,,,,,,,531.9,13,,,,
10:22:52.880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:22:53.019,,,,,,,,,,,,,,,,,,,,,,,800,,23.25,51.75,66.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:22:53.086,,,,,,,,,,,,,,,,,2.4576000000000002,2.4576000000000002,2.4576000000000002,2.4576000000000002,-0.2,0.43041,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:22:53.239,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,812,0,0,88,0,0,0,1,0,0,0,724,0,29,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:22:53.400,1.75,0,0,0,0,14.4,14.3,810,0,0,0,0,0,0,0,-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:22:53.522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,,-3.125,0.0015709613848005123,13.639279,13.639279,0.00157,6.25,,1.1022075766750685,4.312054169026284,,816,0.8,,,0,166.851481,166.851481,0,35.294117647058826,-0.61,0,,,8.174502808278937,8.174502808278937,,,0,0.0015866709986485175,13.77567179,13.77567179,0.0015857,,,,,,0,
10:22:53.597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,,0.425,,,,,,,,,,,,,13.72549019607843,,,,,,,,,,,,,,,,,,,,24,,,,-3.5,,
10:22:53.683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.509803921568627,,,,,,,,14.63156736,,,,,,,,,,,,530.4,13,,,,
10:22:53.751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:22:53.889,,,,,,,,,,,,,,,,,,,,,,,800,,24,51.75,66.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:22:53.958,,,,,,,,,,,,,,,,,2.4576000000000002,2.4576000000000002,2.4576000000000002,2.4576000000000002,-0.2,0.43041,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:22:54.097,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,814,0,0,91.25,0,0,0,1,0,0,0,722.75,0,29,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:22:54.256,1.75,0,0,0,0,14.4,14.4,807,0,0,0,0,0,0,0,-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:22:54.364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,,,
10:22:54.433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,,-3.125,0.0018479981665057961,13.639556,13.639556,0.001847,6.25,,1.090421119937529,4.265943217705779,,810,0.8,,,0,166.851481,166.851481,0,35.68627450980392,-0.61,0,,,8.174668824186224,8.174668824186224,,,0,0.001866478148170854,13.775951560000001,13.775951560000001,0.00186547,,,,,,0,
10:22:54.511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,,0.425,,,,,,,,,,,,,13.72549019607843,,,,,,,,,,,,,,,,,,,,24,,,,-4,,
10:22:54.585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.509803921568627,,,,,,,,14.63156736,,,,,,,,,,,,528.5,13,,,,
10:22:54.650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:22:54.767,,,,,,,,,,,,,,,,,,,,,,,820,,24,51.75,66.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:22:54.827,,,,,,,,,,,,,,,,,2.4576000000000002,2.4576000000000002,2.4576000000000002,2.4576000000000002,-0.2,0.43041,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:22:54.978,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,856,0,1,90.25,0,0,0,1,0,0,0,765.75,0,29,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:22:55.142,1.75,0,0,0,0,14.100000000000001,14.3,855,0,0,0,0,0,0,0,-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:22:55.262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,-1.5625,0.002130887419400609,13.639839,13.639839,0.00213,6.25,,1.2247146600360832,4.791326123530226,,883,0.9,,,0,166.851481,166.851481,0,36.470588235294116,-0.6,0,,,8.17483843610594,8.17483843610594,,,0,0.002152196293594615,13.77623739,13.77623739,0.0021513,,,,,,0,
10:22:55.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,,0.425,,,,,,,,,,,,,14.117647058823529,,,,,,,,,,,,,,,,,,,,24,,,,-1,,
10:22:55.425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.509803921568627,,,,,,,,14.63156736,,,,,,,,,,,,527.2,13,,,,
10:22:55.491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:22:55.606,,,,,,,,,,,,,,,,,,,,,,,820,,24,51.75,66.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:22:55.688,,,,,,,,,,,,,,,,,3.2768,3.2768,3.2768,3.2768,-0.2,0.43041,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:22:55.835,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,866,0,1,88.75,0,0,0,0,1,0,0,777.25,-1,29,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:22:55.996,3,12,100,0,0,13.8,13,851,0,0,0,0,0,0,0,-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:22:56.094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,,,
10:22:56.162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,-1.5625,0.0024808865608752814,13.640189000000001,13.640189000000001,0.00248,4.6875,,1.3984151137844558,5.470876674259415,,857,0.9,,,0,166.851481,166.851481,0,43.13725490196079,-0.54,0,,,8.175048203497816,8.175048203497816,,,0,0.0025056954264840343,13.776590890000001,13.776590890000001,0.0025048,,,,,,0,
10:22:56.249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,,0.425,,,,,,,,,,,,,15.294117647058824,,,,,,,,,,,,,,,,,,,,24,,,,-4.5,,
10:22:56.326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.901960784313726,,,,,,,,14.63156736,,,,,,,,,,,,525.9,13,,,,
10:22:56.390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:22:56.528,,,,,,,,,,,,,,,,,,,,,,,780,,24,51.75,67.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:22:56.597,,,,,,,,,,,,,,,,,4.096,4.096,4.096,4.096,-0.2,0.43041,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:22:56.749,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,862,0,1,208,0,0,0,0,1,0,0,654,-1,29,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:22:56.909,4.25,23,200,0,0,14,14.200000000000001,852,0,0,0,0,0,0,0,-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:22:57.030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,,-1.5625,0.002855445627223707,13.640564000000001,13.640564000000001,0.002855,3.125,,1.5530240193049658,6.075737310065808,,846,0.8,,,0,166.851481,166.851481,0,48.627450980392155,-0.49,0,,,8.175272954274826,8.175272954274826,,,0,0.002884000083495944,13.77696964,13.77696964,0.00288355,,,,,,0,
10:22:57.118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,,0.43,,,,,,,,,,,,,14.901960784313726,,,,,,,,,,,,,,,,,,,,24,,,,-5.5,,
10:22:57.197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.509803921568627,,,,,,,,14.63156736,,,,,,,,,,,,523.6,13,,,,
10:22:57.260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:22:57.376,,,,,,,,,,,,,,,,,,,,,,,780,,24,51.75,67.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:22:57.458,,,,,,,,,,,,,,,,,3.2768,3.2768,3.2768,3.2768,-0.2,0.43041,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:22:57.604,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,801,0,1,801,0,0,0,0,1,0,0,0,-1,29,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:22:57.766,4.25,23,200,0,0,13.9,14.100000000000001,806,0,0,0,0,0,0,0,-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:22:57.864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,,,
10:22:57.931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,,-1.5625,0.003235918266797167,13.640944000000001,13.640944000000001,0.003235,2.34375,,1.5185123744315223,5.940720925397679,,792,0.8,,,0,166.851481,166.851481,0,49.80392156862745,-0.47000000000000003,0,,,8.175500701728863,8.175500701728863,,,0,0.0032682774494651387,13.77735344,13.77735344,0.00326735,,,,,,0,
10:22:58.019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,,0.435,,,,,,,,,,,,,14.901960784313726,,,,,,,,,,,,,,,,,,,,24,,,,-6.5,,
10:22:58.097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.901960784313726,,,,,,,,14.63156736,,,,,,,,,,,,521.8,13,,,,
10:22:58.160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:22:58.276,,,,,,,,,,,,,,,,,,,,,,,780,,24,51.75,67.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:22:58.345,,,,,,,,,,,,,,,,,3.2768,3.2768,3.2768,3.2768,-0.2,0.43562000000000006,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:22:58.489,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,784,0,1,784,0,0,0,0,1,0,0,0,-1,29,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:22:58.651,4.25,24,200,0,0,14.100000000000001,14.3,800,0,0,0,0,0,0,0,-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:22:58.771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,,-1.5625,0.0035699198456190665,13.641278000000002,13.641278000000002,0.003569,1.5625,,1.4428804718365285,5.644833954741992,,786,0.8,,,0,166.851481,166.851481,0,48.23529411764706,-0.49,0,,,8.175700879754254,8.175700879754254,,,0,0.0036056190440752573,13.77769078,13.77769078,0.0036046900000000002,,,,,,0,
10:22:58.847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,,0.44,,,,,,,,,,,,,14.901960784313726,,,,,,,,,,,,,,,,,,,,24,,,,-1,,
10:22:58.934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.509803921568627,,,,,,,,14.63156736,,,,,,,,,,,,519.6,13,,,,
10:22:59.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:22:59.116,,,,,,,,,,,,,,,,,,,,,,,780,,24,51.75,67.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:22:59.176,,,,,,,,,,,,,,,,,3.2768,3.2768,3.2768,3.2768,-0.2,0.44083,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
